station,district,datetime,timestamp_epoch,rainfall_t0,rainfall_t_minus_1,rainfall_t_minus_2,rainfall_t_minus_3,rainfall_t_minus_4,rainfall_rolling_3h_mean,rainfall_rolling_6h_sum,rainfall_delta_1h,rainfall_acceleration,latitude,longitude,district_flooded_area_pct,district_permanent_water_pct,district_mean_flood_duration,district_hist_event_density,live_report_corroboration,volunteer_verified_weight,target_risk_15m,target_risk_30m,target_risk_60m,target_class_15m,target_class_30m,target_class_60m
Ramakrishnapet,tiruvallur,2026-06-13 22:00,1781388000.0,0.5,0.5,0.5,1.5,0.5,0.5,4.0,0.0,0.0,13.15166667,79.43222222,3.5,1.2,2.0,3,0.0,0.0,0.11374999999999999,0.13178571428571428,0.172,0,0,0
KolidamL A(Coleroon),nagapattinam,2026-06-13 22:00,1781388000.0,3.5,0.5,1.0,0.5,0.5,1.6666666666666667,35.0,3.0,3.5,11.329167,79.720833,8.469795512,4.028133598,6.0,27,0.0,0.0,0.35034386535999995,0.36379522387238095,0.61879182048,0,0,1
Kothuvacheri,cuddalore,2026-06-13 22:00,1781388000.0,1.0,7.5,1.5,3.0,0.5,3.3333333333333335,14.0,-6.5,-12.5,11.52027778,79.63527778,5.871797745,0.689771711,4.0,30,0.0,0.0,0.19365393235,0.26741768297976193,0.34687190980000004,0,0,0
Anaikidangu,kanyakumari,2026-06-13 22:00,1781388000.0,0.5,1.0,1.5,1.5,1.5,1.0,7.5,-0.5,0.0,8.2347,77.377894,3.5,1.2,2.0,3,0.0,0.0,0.11374999999999999,0.14107142857142857,0.19999999999999998,0,0,0
Tirukoilur,kallakurichi,2026-06-13 22:00,1781388000.0,0.5,2.5,2.0,0.5,0.5,1.6666666666666667,6.5,-2.0,-2.5,11.94638889,79.25027778,1.71000415,0.016931089,10.0,10,0.0,0.0,0.0600501245,0.09080252620238095,0.120400166,0,0,0
Ramakrishnapet,tiruvallur,2026-06-13 22:30,1781389800.0,0.5,0.5,0.5,0.5,1.5,0.5,4.0,0.0,0.0,13.15166667,79.43222222,3.5,1.2,2.0,3,0.0,0.0,0.11374999999999999,0.13178571428571428,0.172,0,0,0
Ramakrishnapet,tiruvallur,2026-06-13 23:00,1781391600.0,1.0,0.5,0.5,0.5,0.5,0.6666666666666666,4.5,0.5,0.5,13.15166667,79.43222222,3.5,1.2,2.0,3,0.0,0.0,0.12833333333333333,0.14008095238095236,0.176,0,0,0
Anaikidangu,kanyakumari,2026-06-13 23:00,1781391600.0,0.5,0.5,1.0,1.5,1.5,0.6666666666666666,6.5,0.0,0.5,8.2347,77.377894,3.5,1.2,2.0,3,0.0,0.0,0.11374999999999999,0.14008095238095236,0.19199999999999998,0,0,0
LBP Quarters Campus,erode,2026-06-13 23:00,1781391600.0,16.5,9.5,34.5,11.5,1.5,20.166666666666668,227.5,7.0,32.0,11.33527778,77.7375,0.654316232,0.635350328,6.0,17,0.0,0.0,0.39004615362666667,0.7302248776438097,1.0,0,1,1
KolidamL A(Coleroon),nagapattinam,2026-06-13 23:00,1781391600.0,0.5,3.5,0.5,1.0,0.5,1.5,6.5,-3.0,-6.0,11.329167,79.720833,8.469795512,4.028133598,6.0,27,0.0,0.0,0.26284386535999993,0.3242999857771428,0.39079182048,0,0,0
Lekkur,cuddalore,2026-06-13 23:00,1781391600.0,0.5,1.0,1.5,1.5,0.5,1.0,7.0,-0.5,0.0,11.46611111,79.01861111,5.871797745,0.689771711,4.0,30,0.0,0.0,0.18490393235000002,0.22408434964642857,0.29087190980000005,0,0,0
Ramakrishnapet,tiruvallur,2026-06-14 00:00,1781395200.0,0.5,1.0,0.5,0.5,0.5,0.6666666666666666,3.5,-0.5,-1.0,13.15166667,79.43222222,3.5,1.2,2.0,3,0.0,0.0,0.11374999999999999,0.13488095238095235,0.16799999999999998,0,0,0
Ramakrishnapet,tiruvallur,2026-06-14 00:30,1781397000.0,0.5,0.5,1.0,0.5,0.5,0.6666666666666666,3.5,0.0,0.5,13.15166667,79.43222222,3.5,1.2,2.0,3,0.0,0.0,0.11374999999999999,0.14008095238095236,0.16799999999999998,0,0,0
Ramakrishnapet,tiruvallur,2026-06-14 01:00,1781398800.0,1.0,0.5,0.5,1.0,0.5,0.6666666666666666,4.0,0.5,0.5,13.15166667,79.43222222,3.5,1.2,2.0,3,0.0,0.0,0.12833333333333333,0.14008095238095236,0.172,0,0,0
Ramakrishnapet,tiruvallur,2026-06-14 01:30,1781400600.0,0.5,1.0,0.5,0.5,1.0,0.6666666666666666,4.0,-0.5,-1.0,13.15166667,79.43222222,3.5,1.2,2.0,3,0.0,0.0,0.11374999999999999,0.13488095238095235,0.172,0,0,0
Ramakrishnapet,tiruvallur,2026-06-14 02:00,1781402400.0,1.0,0.5,1.0,0.5,0.5,0.8333333333333334,4.5,0.5,1.0,13.15166667,79.43222222,3.5,1.2,2.0,3,0.0,0.0,0.12833333333333333,0.14837619047619047,0.176,0,0,0
Ramakrishnapet,tiruvallur,2026-06-14 02:30,1781404200.0,0.5,1.0,0.5,1.0,0.5,0.6666666666666666,4.0,-0.5,-1.0,13.15166667,79.43222222,3.5,1.2,2.0,3,0.0,0.0,0.11374999999999999,0.13488095238095235,0.172,0,0,0
Gollapally,vellore,2026-06-14 02:30,1781404200.0,0.5,0.5,0.5,0.5,2.5,0.5,5.0,0.0,0.0,13.03194444,78.86444444,0.437957461,0.021681234,6.0,18,0.0,0.0,0.021888723829999998,0.024614225420714286,0.057518298440000004,0,0,0
Ramakrishnapet,tiruvallur,2026-06-14 03:00,1781406000.0,1.5,0.5,1.0,0.5,1.0,1.0,5.0,1.0,1.5,13.15166667,79.43222222,3.5,1.2,2.0,3,0.0,0.0,0.14291666666666666,0.15667142857142857,0.18,0,0,0
Gollapally,vellore,2026-06-14 03:00,1781406000.0,0.5,0.5,0.5,0.5,0.5,0.5,5.0,0.0,0.0,13.03194444,78.86444444,0.437957461,0.021681234,6.0,18,0.0,0.0,0.021888723829999998,0.024614225420714286,0.057518298440000004,0,0,0
Ramakrishnapet,tiruvallur,2026-06-14 03:30,1781407800.0,0.5,1.5,0.5,1.0,0.5,0.8333333333333334,5.0,-1.0,-2.0,13.15166667,79.43222222,3.5,1.2,2.0,3,0.0,0.0,0.11374999999999999,0.13797619047619047,0.18,0,0,0
Ramakrishnapet,tiruvallur,2026-06-14 04:00,1781409600.0,1.0,0.5,1.5,0.5,1.0,1.0,5.0,0.5,1.5,13.15166667,79.43222222,3.5,1.2,2.0,3,0.0,0.0,0.12833333333333333,0.15667142857142857,0.18,0,0,0
Ramakrishnapet,tiruvallur,2026-06-14 04:30,1781411400.0,0.5,1.0,0.5,1.5,0.5,0.6666666666666666,5.0,-0.5,-1.0,13.15166667,79.43222222,3.5,1.2,2.0,3,0.0,0.0,0.11374999999999999,0.13488095238095235,0.18,0,0,0
Ramakrishnapet,tiruvallur,2026-06-14 05:00,1781413200.0,0.5,0.5,1.0,0.5,1.5,0.6666666666666666,4.5,0.0,0.5,13.15166667,79.43222222,3.5,1.2,2.0,3,0.0,0.0,0.11374999999999999,0.14008095238095236,0.176,0,0,0
LBP Quarters Campus,erode,2026-06-14 06:00,1781416800.0,5.5,16.5,9.5,34.5,11.5,10.5,79.0,-11.0,-18.0,11.33527778,77.7375,0.654316232,0.635350328,6.0,17,0.0,0.0,0.11587948696,0.21790106812,0.6581726492799999,0,0,1
LBP Quarters Campus,erode,2026-06-14 07:00,1781420400.0,11.5,5.5,16.5,9.5,34.5,11.166666666666666,89.0,6.0,17.0,11.33527778,77.7375,0.654316232,0.635350328,6.0,17,0.0,0.0,0.29087948695999993,0.4070820205009524,0.73817264928,0,0,1
Nedungal,krishnagiri,2026-06-14 08:00,1781424000.0,0.5,0.5,0.5,0.5,0.5,0.5,3.0,0.0,0.0,12.37361111,78.26888889,0.86428335,0.155619892,6.0,18,0.0,0.0,0.034678500499999994,0.03953563153571428,0.058571334,0,0,0
LBP Quarters Campus,erode,2026-06-14 08:00,1781424000.0,365.0,11.5,5.5,16.5,9.5,127.33333333333333,442.5,353.5,347.5,11.33527778,77.7375,0.654316232,0.635350328,6.0,17,0.0,0.0,1.0,1.0,1.0,1,1,1
LBP Quarters Campus,erode,2026-06-14 09:00,1781427600.0,294.0,365.0,11.5,5.5,16.5,223.5,702.0,-71.0,-424.5,11.33527778,77.7375,0.654316232,0.635350328,6.0,17,0.0,0.0,1.0,1.0,1.0,1,1,1
LBP Quarters Campus,erode,2026-06-14 11:00,1781434800.0,19.0,294.0,365.0,11.5,5.5,226.0,711.5,-275.0,-204.0,11.33527778,77.7375,0.654316232,0.635350328,6.0,17,0.0,0.0,0.35212948695999996,1.0,1.0,0,1,1
SGSWRDC Campus (Tharamani site),chennai,2026-06-14 11:00,1781434800.0,0.5,0.5,0.5,0.5,0.5,0.5,3.0,0.0,0.0,12.98583333,80.245,3.572786193,1.072848464,8.0,57,0.0,0.0,0.11593358579,0.1343332310407143,0.16691144772000002,0,0,0
Kesavaram Anicut_1,ranipet,2026-06-14 12:00,1781438400.0,0.5,1.0,7.5,0.5,7.0,3.0,17.5,-0.5,6.0,13.021667,79.7625,1.363052135,0.142824545,10.0,8,0.0,0.0,0.049641564049999996,0.1658211104392857,0.1945220854,0,0,0
Perunchani Reservoir,kanyakumari,2026-06-14 13:00,1781442000.0,3.5,1.5,0.5,4.0,1.0,1.8333333333333333,20.0,2.0,1.0,8.36361111,77.3575,3.5,1.2,2.0,3,0.0,0.0,0.18958333333333333,0.16694761904761904,0.3,0,0,0
Poondi Reservoir,tiruvallur,2026-06-14 15:00,1781449200.0,11.0,2.0,3.0,1.5,0.5,5.333333333333333,29.0,9.0,10.0,13.20833333,79.87583333,3.5,1.2,2.0,3,0.0,0.0,0.40249999999999997,0.3255476190476191,0.372,0,0,0
Kothuvacheri,cuddalore,2026-06-14 16:00,1781452800.0,15.0,1.0,7.5,1.5,3.0,7.833333333333333,28.5,14.0,20.5,11.52027778,79.63527778,5.871797745,0.689771711,4.0,30,0.0,0.0,0.6019872656833334,0.5641891115511904,0.46287190980000004,1,1,0
Aranthangi_1,pudukkottai,2026-06-14 16:00,1781452800.0,7.5,2.0,1.0,3.5,44.0,3.5,62.0,5.5,4.5,10.16,79.004167,0.613684296,0.085746267,6.0,18,0.0,0.0,0.21382719554666665,0.13327895035999998,0.52054737184,0,0,1
KolidamL A(Coleroon),nagapattinam,2026-06-14 16:00,1781452800.0,12.5,0.5,3.5,0.5,1.0,5.5,18.5,12.0,15.0,11.329167,79.720833,8.469795512,4.028133598,6.0,27,0.0,0.0,0.6128438653599999,0.5545857000628571,0.48679182048,1,1,0
Raya Raghunatha Samudiram,pudukkottai,2026-06-14 16:00,1781452800.0,0.5,2.5,14.0,0.5,0.5,5.666666666666667,18.5,-2.0,9.5,10.25694444,78.81833333,0.613684296,0.085746267,6.0,18,0.0,0.0,0.02716052888,0.22551704559809524,0.17254737184,0,0,0
Harur_3,dharmapuri,2026-06-14 16:00,1781452800.0,0.5,62.5,6.0,1.5,0.5,23.0,71.5,-62.0,-118.5,12.051667,78.475,0.244881502,0.519672081,6.0,15,0.0,0.0,0.01609644506,0.43571370971285717,0.5817952600799999,0,0,1
Rajagiri_1,thanjavur,2026-06-14 17:00,1781456400.0,176.0,0.5,0.5,1.0,1.5,59.0,183.5,175.5,175.5,10.923611,79.244167,6.262291183,0.139785443,9.0,36,0.0,0.0,1.0,1.0,1.0,1,1,1
Hosur,krishnagiri,2026-06-14 17:00,1781456400.0,15.0,2.0,2.0,9.0,7.0,6.333333333333333,35.5,13.0,13.0,12.72722222,77.82777778,0.86428335,0.155619892,6.0,18,0.0,0.0,0.44009516716666663,0.2830689648690476,0.318571334,0,0,0
Bavanisagar Dam,erode,2026-06-14 17:00,1781456400.0,13.0,0.5,4.5,11.5,0.5,6.0,31.0,12.5,16.5,11.47333333,77.13027778,0.654316232,0.635350328,6.0,17,0.0,0.0,0.3929628202933333,0.30592963954857144,0.27417264928,0,0,0
Kundrakudi,sivaganga,2026-06-14 17:00,1781456400.0,1.0,0.5,0.5,0.5,2.5,0.6666666666666666,16.0,0.5,0.5,10.11138889,78.70472222,1.933201481,0.051279472,10.0,8,0.0,0.0,0.08132937776333332,0.08524300421595238,0.20532805924000003,0,0,0
LBP Quarters Campus,erode,2026-06-14 17:00,1781456400.0,76.5,19.0,294.0,365.0,11.5,129.83333333333334,771.5,57.5,332.5,11.33527778,77.7375,0.654316232,0.635350328,6.0,17,0.0,0.0,1.0,1.0,1.0,1,1,1
Raya Raghunatha Samudiram,pudukkottai,2026-06-14 17:00,1781456400.0,0.5,0.5,2.5,14.0,0.5,1.1666666666666667,18.5,0.0,2.0,10.25694444,78.81833333,0.613684296,0.085746267,6.0,18,0.0,0.0,0.02716052888,0.06394561702666667,0.17254737184,0,0,0
Kilnatcipatu,tiruvannamalai,2026-06-14 17:00,1781456400.0,6.0,2.0,1.0,4.0,0.5,3.0,14.5,4.0,3.0,12.23916667,79.10666667,0.956908978,0.111931507,5.0,25,0.0,0.0,0.18037393600666668,0.12040609994428572,0.15427635911999998,0,0,0
Hosur,krishnagiri,2026-06-14 17:30,1781458200.0,1.0,15.0,2.0,2.0,9.0,6.0,36.0,-14.0,-27.0,12.72722222,77.82777778,0.86428335,0.155619892,6.0,18,0.0,0.0,0.043428500499999995,0.14167848867857144,0.322571334,0,0,0
Hosur,krishnagiri,2026-06-14 18:00,1781460000.0,1.0,1.0,15.0,2.0,2.0,5.666666666666667,30.0,0.0,14.0,12.72722222,77.82777778,0.86428335,0.155619892,6.0,18,0.0,0.0,0.043428500499999995,0.2810880124880953,0.274571334,0,0,0
Pudukkottai,pudukkottai,2026-06-14 18:00,1781460000.0,1.0,5.0,0.5,2.0,0.5,2.1666666666666665,20.0,-4.0,-8.5,10.37694444,78.81777778,0.613684296,0.085746267,6.0,18,0.0,0.0,0.03591052888,0.06171704559809524,0.18454737184,0,0,0
LBP Quarters Campus,erode,2026-06-14 18:00,1781460000.0,8.5,76.5,19.0,294.0,365.0,34.666666666666664,774.5,-68.0,-125.5,11.33527778,77.7375,0.654316232,0.635350328,6.0,17,0.0,0.0,0.16837948696,0.6667105919295239,1.0,0,1,1
Bavanisagar Dam,erode,2026-06-14 18:00,1781460000.0,0.5,13.0,0.5,4.5,11.5,4.666666666666667,30.5,-12.5,-25.0,11.47333333,77.13027778,0.654316232,0.635350328,6.0,17,0.0,0.0,0.02837948696,0.10956773478666666,0.27017264928,0,0,0
Palur,cuddalore,2026-06-14 18:00,1781460000.0,5.0,1.5,1.5,1.5,0.5,2.6666666666666665,11.5,3.5,3.5,11.74722222,79.63638889,5.871797745,0.689771711,4.0,30,0.0,0.0,0.30448726568333334,0.29143673059880953,0.3268719098,0,0,0
Rajagiri_1,thanjavur,2026-06-14 18:00,1781460000.0,182.5,176.0,0.5,0.5,1.0,119.66666666666667,362.0,6.5,-169.0,10.923611,79.244167,6.262291183,0.139785443,9.0,36,0.0,0.0,1.0,1.0,1.0,1,1,1
Aranthangi_1,pudukkottai,2026-06-14 18:00,1781460000.0,0.5,7.5,2.0,1.0,3.5,3.3333333333333335,58.5,-7.0,-12.5,10.16,79.004167,0.613684296,0.085746267,6.0,18,0.0,0.0,0.02716052888,0.0833837122647619,0.49254737183999997,0,0,0
Thiruvadanai_1,ramanathapuram,2026-06-14 18:00,1781460000.0,6.5,0.5,3.0,0.5,0.5,3.3333333333333335,12.0,6.0,8.5,9.783333,78.916667,1.978467591,1.290662657,7.0,15,0.0,0.0,0.24310402773,0.21955112758976192,0.17513870364,0,0,0
Palur,cuddalore,2026-06-14 18:15,1781460900.0,1.5,5.0,1.5,1.5,1.5,2.6666666666666665,11.5,-3.5,-7.0,11.74722222,79.63638889,5.871797745,0.689771711,4.0,30,0.0,0.0,0.20240393235,0.2550367305988095,0.3268719098,0,0,0
Palur,cuddalore,2026-06-14 18:30,1781461800.0,1.5,1.5,5.0,1.5,1.5,2.6666666666666665,12.5,0.0,3.5,11.74722222,79.63638889,5.871797745,0.689771711,4.0,30,0.0,0.0,0.20240393235,0.29143673059880953,0.33487190980000003,0,0,0
Palur,cuddalore,2026-06-14 18:45,1781462700.0,1.5,1.5,1.5,5.0,1.5,1.5,12.5,0.0,0.0,11.74722222,79.63638889,5.871797745,0.689771711,4.0,30,0.0,0.0,0.20240393235,0.23337006393214285,0.33487190980000003,0,0,0
Pudukkottai,pudukkottai,2026-06-14 19:00,1781463600.0,0.5,1.0,5.0,0.5,2.0,2.1666666666666665,9.5,-0.5,3.5,10.37694444,78.81777778,0.613684296,0.085746267,6.0,18,0.0,0.0,0.02716052888,0.09811704559809524,0.10054737184,0,0,0
Palur,cuddalore,2026-06-14 19:00,1781463600.0,1.5,1.5,1.5,1.5,5.0,1.5,12.5,0.0,0.0,11.74722222,79.63638889,5.871797745,0.689771711,4.0,30,0.0,0.0,0.20240393235,0.23337006393214285,0.33487190980000003,0,0,0
LBP Quarters Campus,erode,2026-06-14 19:00,1781463600.0,14.5,8.5,76.5,19.0,294.0,33.166666666666664,777.5,6.0,74.0,11.33527778,77.7375,0.654316232,0.635350328,6.0,17,0.0,0.0,0.34337948696,1.0,1.0,0,1,1
Pambar Reservoir,krishnagiri,2026-06-14 20:00,1781467200.0,0.5,0.5,1.0,3.5,2.5,0.6666666666666666,12.5,0.0,0.5,12.26333333,78.56333333,0.86428335,0.155619892,6.0,18,0.0,0.0,0.034678500499999994,0.04783086963095238,0.134571334,0,0,0
Srivilliputhur_1,virudhunagar,2026-06-14 20:00,1781467200.0,2.0,9.5,0.5,2.0,5.0,4.0,19.5,-7.5,-16.5,9.516111,77.633611,1.858630308,0.022872843,6.0,14,0.0,0.0,0.09075890923999999,0.13933777506571426,0.23034521232,0,0,0
Pickup Anicut-Sathanur,tiruvannamalai,2026-06-14 20:00,1781467200.0,2.0,9.5,0.5,2.0,5.0,4.0,19.5,-7.5,-16.5,12.13944444,78.89388889,0.956908978,0.111931507,5.0,25,0.0,0.0,0.06370726934,0.10777752851571429,0.19427635912,0,0,0
Vaniyar Reservoir,dharmapuri,2026-06-14 20:00,1781467200.0,14.0,1.0,1.0,9.0,0.5,5.333333333333333,26.0,13.0,13.0,11.905,78.325,0.244881502,0.519672081,6.0,15,0.0,0.0,0.4040131117266666,0.24281847161761905,0.21779526008,0,0,0
RedHills,tiruvallur,2026-06-14 20:00,1781467200.0,2.0,9.5,0.5,2.0,5.0,4.0,19.5,-7.5,-16.5,13.18666667,80.18833333,3.5,1.2,2.0,3,0.0,0.0,0.13999999999999999,0.19678571428571429,0.296,0,0,0
KolidamL A(Coleroon),nagapattinam,2026-06-14 20:00,1781467200.0,0.5,12.5,0.5,3.5,0.5,4.5,18.5,-12.0,-24.0,11.329167,79.720833,8.469795512,4.028133598,6.0,27,0.0,0.0,0.26284386535999993,0.3800142714914285,0.48679182048,0,0,0
Peravoorani_1,thanjavur,2026-06-14 20:00,1781467200.0,2.0,9.5,0.5,2.0,5.0,4.0,19.5,-7.5,-16.5,10.288611,79.201667,6.262291183,0.139785443,9.0,36,0.0,0.0,0.22286873549000003,0.2934659056907143,0.40649164732,0,0,0
Sethiathope Anicut TARG,cuddalore,2026-06-14 20:00,1781467200.0,2.0,9.5,0.5,2.0,5.0,4.0,19.5,-7.5,-16.5,11.43222222,79.5425,5.871797745,0.689771711,4.0,30,0.0,0.0,0.21115393235000002,0.27979863536071425,0.39087190980000003,0,0,0
Vellore,vellore,2026-06-14 20:00,1781467200.0,2.0,9.5,0.5,2.0,5.0,4.0,19.5,-7.5,-16.5,12.94861111,79.13888889,0.437957461,0.021681234,6.0,18,0.0,0.0,0.048138723829999994,0.08961422542071429,0.17351829844,0,0,0
Vaniyar Reservoir,dharmapuri,2026-06-14 20:30,1781469000.0,5.5,14.0,1.0,1.0,9.0,6.833333333333333,31.0,-8.5,-21.5,11.905,78.325,0.244881502,0.519672081,6.0,15,0.0,0.0,0.10359644506,0.13547561447476192,0.25779526008,0,0,0
Vettaikaranpudur_1,coimbatore,2026-06-14 21:00,1781470800.0,14.5,1.5,0.5,1.0,1.0,5.5,30.0,13.0,12.0,10.566944,76.921389,0.316836382,0.20279264,5.0,33,0.0,0.0,0.4149217581266666,0.23803213051285715,0.25267345528,0,0,0
Kiladayalam,viluppuram,2026-06-14 21:00,1781470800.0,0.5,1.0,0.5,10.0,0.5,0.6666666666666666,13.5,-0.5,-1.0,12.16722222,79.62055556,2.579095705,0.250109562,6.0,25,0.0,0.0,0.08612287114999997,0.10264930205595237,0.2111638282,0,0,0
Kilnatcipatu,tiruvannamalai,2026-06-14 21:00,1781470800.0,1.5,6.0,2.0,1.0,4.0,3.1666666666666665,15.0,-4.5,-8.5,12.23916667,79.10666667,0.956908978,0.111931507,5.0,25,0.0,0.0,0.054957269339999996,0.09230133803952381,0.15827635912,0,0,0
Vanapuram,tiruvannamalai,2026-06-14 21:00,1781470800.0,14.5,1.5,0.5,1.0,1.0,5.5,30.0,13.0,12.0,12.10444444,79.01805556,0.956908978,0.111931507,5.0,25,0.0,0.0,0.4341239360066666,0.26043467137285714,0.27827635912,0,0,0
Vaniyar Reservoir,dharmapuri,2026-06-14 21:00,1781470800.0,5.5,5.5,14.0,1.0,1.0,8.333333333333334,36.0,0.0,8.5,11.905,78.325,0.244881502,0.519672081,6.0,15,0.0,0.0,0.10359644506,0.2517327573319048,0.29779526007999996,0,0,0
Tirukoilur,kallakurichi,2026-06-14 21:00,1781470800.0,0.5,0.5,2.5,2.0,0.5,1.1666666666666667,6.5,0.0,2.0,11.94638889,79.25027778,1.71000415,0.016931089,10.0,10,0.0,0.0,0.0600501245,0.10231681191666667,0.120400166,0,0,0
Peravoorani_1,thanjavur,2026-06-14 21:00,1781470800.0,1.5,2.0,9.5,0.5,2.0,4.333333333333333,20.5,-0.5,7.0,10.288611,79.201667,6.262291183,0.139785443,9.0,36,0.0,0.0,0.21411873549000002,0.37245638188119046,0.41449164732,0,0,0
Sethiathope Anicut TARG,cuddalore,2026-06-14 21:00,1781470800.0,1.5,2.0,9.5,0.5,2.0,4.333333333333333,20.5,-0.5,7.0,11.43222222,79.5425,5.871797745,0.689771711,4.0,30,0.0,0.0,0.20240393235,0.3587891115511905,0.3988719098,0,0,0
RedHills,tiruvallur,2026-06-14 21:00,1781470800.0,1.5,2.0,9.5,0.5,2.0,4.333333333333333,20.5,-0.5,7.0,13.18666667,80.18833333,3.5,1.2,2.0,3,0.0,0.0,0.13125,0.27577619047619045,0.30399999999999994,0,0,0
Srivilliputhur_1,virudhunagar,2026-06-14 21:00,1781470800.0,1.5,2.0,9.5,0.5,2.0,4.333333333333333,20.5,-0.5,7.0,9.516111,77.633611,1.858630308,0.022872843,6.0,14,0.0,0.0,0.08200890924,0.2183282512561905,0.23834521232,0,0,0
Vellore,vellore,2026-06-14 21:00,1781470800.0,1.5,2.0,9.5,0.5,2.0,4.333333333333333,20.5,-0.5,7.0,12.94861111,79.13888889,0.437957461,0.021681234,6.0,18,0.0,0.0,0.03938872383,0.16860470161119048,0.18151829843999998,0,0,0
Pickup Anicut-Sathanur,tiruvannamalai,2026-06-14 21:00,1781470800.0,1.5,2.0,9.5,0.5,2.0,4.333333333333333,20.5,-0.5,7.0,12.13944444,78.89388889,0.956908978,0.111931507,5.0,25,0.0,0.0,0.054957269339999996,0.18676800470619048,0.20227635911999997,0,0,0
Thangachimadam_1,ramanathapuram,2026-06-14 21:00,1781470800.0,14.5,1.5,0.5,1.0,1.0,5.5,19.5,13.0,12.0,9.281944,79.238889,1.978467591,1.290662657,7.0,15,0.0,0.0,0.4647706943966666,0.29618922282785715,0.23513870364,0,0,0
LBP Quarters Campus,erode,2026-06-14 21:00,1781470800.0,107.5,14.5,8.5,76.5,19.0,43.5,520.0,93.0,87.0,11.33527778,77.7375,0.654316232,0.635350328,6.0,17,0.0,0.0,1.0,1.0,1.0,1,1,1
Palur,cuddalore,2026-06-14 21:30,1781472600.0,1.0,1.5,1.5,1.5,1.5,1.3333333333333333,12.0,-0.5,-0.5,11.74722222,79.63638889,5.871797745,0.689771711,4.0,30,0.0,0.0,0.19365393235,0.23027482583690476,0.33087190980000003,0,0,0
Vaniyar Reservoir,dharmapuri,2026-06-14 21:30,1781472600.0,0.5,5.5,5.5,14.0,1.0,3.8333333333333335,27.5,-5.0,-5.0,11.905,78.325,0.244881502,0.519672081,6.0,15,0.0,0.0,0.01609644506,0.07976132876047619,0.22979526007999998,0,0,0
Palur,cuddalore,2026-06-14 21:45,1781473500.0,1.0,1.0,1.5,1.5,1.5,1.1666666666666667,8.0,0.0,0.5,11.74722222,79.63638889,5.871797745,0.689771711,4.0,30,0.0,0.0,0.19365393235,0.23237958774166667,0.2988719098,0,0,0
Vaniyar Reservoir,dharmapuri,2026-06-14 22:00,1781474400.0,0.5,0.5,5.5,5.5,14.0,2.1666666666666665,27.0,0.0,5.0,11.905,78.325,0.244881502,0.519672081,6.0,15,0.0,0.0,0.01609644506,0.10080894780809525,0.22579526008,0,0,0
Thangachimadam_1,ramanathapuram,2026-06-14 22:00,1781474400.0,0.5,14.5,1.5,0.5,1.0,5.5,19.0,-14.0,-27.0,9.281944,79.238889,1.978467591,1.290662657,7.0,15,0.0,0.0,0.06810402772999999,0.17138922282785712,0.23113870364,0,0,0
Rajagiri_1,thanjavur,2026-06-14 22:00,1781474400.0,138.5,182.5,176.0,0.5,0.5,165.66666666666666,499.0,-44.0,-50.5,10.923611,79.244167,6.262291183,0.139785443,9.0,36,0.0,0.0,1.0,1.0,1.0,1,1,1
Tirukoilur,kallakurichi,2026-06-14 22:00,1781474400.0,8.0,0.5,0.5,2.5,2.0,3.0,14.0,7.5,7.5,11.94638889,79.25027778,1.71000415,0.016931089,10.0,10,0.0,0.0,0.27880012449999997,0.19356443096428572,0.18040016600000003,0,0,0
LBP Quarters Campus,erode,2026-06-14 22:00,1781474400.0,141.0,107.5,14.5,8.5,76.5,87.66666666666667,367.0,33.5,-59.5,11.33527778,77.7375,0.654316232,0.635350328,6.0,17,0.0,0.0,1.0,1.0,1.0,1,1,1
Palur,cuddalore,2026-06-14 22:00,1781474400.0,1.0,1.0,1.0,1.5,1.5,1.0,7.5,0.0,0.0,11.74722222,79.63638889,5.871797745,0.689771711,4.0,30,0.0,0.0,0.19365393235,0.22408434964642857,0.2948719098,0,0,0
Pambar Reservoir,krishnagiri,2026-06-14 22:00,1781474400.0,0.5,0.5,0.5,1.0,3.5,0.5,8.5,0.0,0.0,12.26333333,78.56333333,0.86428335,0.155619892,6.0,18,0.0,0.0,0.034678500499999994,0.03953563153571428,0.10257133399999999,0,0,0
Vettaikaranpudur_1,coimbatore,2026-06-14 22:00,1781474400.0,0.5,14.5,1.5,0.5,1.0,5.5,19.0,-14.0,-27.0,10.566944,76.921389,0.316836382,0.20279264,5.0,33,0.0,0.0,0.018255091459999997,0.11323213051285715,0.16467345528,0,0,0
Vanapuram,tiruvannamalai,2026-06-14 22:00,1781474400.0,0.5,14.5,1.5,0.5,1.0,5.5,19.0,-14.0,-27.0,12.10444444,79.01805556,0.956908978,0.111931507,5.0,25,0.0,0.0,0.037457269339999995,0.13563467137285715,0.19027635912,0,0,0
Kiladayalam,viluppuram,2026-06-14 22:00,1781474400.0,0.5,0.5,1.0,0.5,10.0,0.6666666666666666,13.0,0.0,0.5,12.16722222,79.62055556,2.579095705,0.250109562,6.0,25,0.0,0.0,0.08612287114999997,0.10784930205595236,0.20716382819999998,0,0,0
Kallakurichi,kallakurichi,2026-06-14 22:00,1781474400.0,2.5,0.5,1.0,0.5,1.0,1.3333333333333333,6.5,2.0,2.5,11.74111111,78.96416667,1.71000415,0.016931089,10.0,10,0.0,0.0,0.11838345783333333,0.11061205001190477,0.120400166,0,0,0
